page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-38,"Guideline for the pharmacological treatment of hypertension in adults ISBN 978-92-4-003398-6 (electronic version)  ISBN 978-92-4-003397-9 (print version) © World Health Organization 2021 Some rights reserved. This work is available under the Creative Commons Attribution-NonCommercial- ShareAlike 3.0 IGO licence (CC BY-NC-SA 3.0 IGO;   https://creativecommons.org/licenses/by-nc-sa/3.0/igo). Under the terms of this licence, you may copy, redistribute and adapt the work for non-commercial  purposes, provided the work is appropriately cited, as indicated below. In any use of this work, there  should be no suggestion that WHO endorses any specific organization, products or services. The use of  the WHO logo is not permitted. If you adapt the work, then you must license your work under the same  or equivalent Creative Commons licence. If you create a translation of this work, you should add the  following disclaimer along with the suggested citation: “This translation was not created by the World  Health Organization (WHO). WHO is not responsible for the content or accuracy of this translation. The  original English edition shall be the binding and authentic edition”. Any mediation relating to disputes arising under the licence shall be conducted in accordance with the  mediation rules of the World Intellectual Property Organization   (http://www.wipo.int/amc/en/mediation/rules/).",1397,208,349.25,"[ 3.22975218e-02 -1.88721679e-02  1.43447090e-02 -2.66964622e-02
  3.43373837e-03  1.82119869e-02  1.90887600e-02 -1.11000137e-02
  8.12107548e-02  2.11275928e-02  2.72885431e-02 -1.05765238e-02
 -9.34975687e-03  9.03329812e-03  5.91743831e-03 -1.18050282e-03
 -4.38040756e-02  7.49394391e-03  3.80738825e-02 -1.14302812e-02
 -2.70191934e-02 -3.14859897e-02 -1.31126996e-02  1.94425080e-02
  3.58131826e-02 -3.91526818e-02  7.61329830e-02 -4.32887152e-02
 -8.62727116e-04 -3.53886858e-02 -2.01980416e-02  2.48719603e-02
 -8.26726295e-03 -1.15557894e-01  3.09743155e-06 -3.99945714e-02
  3.63798477e-02  6.18425980e-02  2.27072611e-02 -1.79825556e-02
  9.46065225e-03 -9.55304950e-02  3.51105165e-03 -1.03901261e-02
 -1.66794024e-02 -2.42831483e-02  6.98222360e-03  4.76635015e-03
 -3.13130654e-02  4.82774386e-03  4.02465276e-03  3.22799268e-03
 -1.99425109e-02 -6.37501292e-03  2.79707536e-02 -9.14524421e-02
  2.30470933e-02  3.43801230e-02  4.93892431e-02  1.90126020e-02
  9.87414550e-03 -1.87981613e-02 -2.41269227e-02  3.24840695e-02
 -2.61236932e-02 -1.33941434e-02 -1.07591823e-02 -7.93359131e-02
 -9.62349586e-03  2.44085509e-02  2.91075781e-02  8.20722505e-02
  2.91824508e-02  4.08463366e-02 -1.60138514e-02 -3.47619541e-02
 -1.78610478e-02 -4.52163741e-02 -4.35434543e-02 -2.52587777e-02
  2.51231454e-02  7.50783784e-03 -1.18468376e-02 -5.36513589e-02
 -1.25599448e-02 -6.73306882e-02 -3.33828997e-04  5.18361852e-02
  3.25978622e-02  8.85474868e-03 -2.48237569e-02  4.57156589e-03
  1.01503199e-02 -5.33168763e-02  3.85023397e-03  2.23939605e-02
  3.03025488e-02 -3.63887437e-02  7.32616782e-02 -5.01205921e-02
  2.08819509e-02  1.31519968e-02  4.48604338e-02 -7.77534023e-03
 -1.28066698e-02 -5.70052955e-03 -2.65075229e-02 -6.00968860e-03
 -6.83372244e-02  4.64199707e-02 -3.87456343e-02  6.40795939e-03
 -4.50904928e-02 -4.49417206e-03  6.65302426e-02 -4.07234095e-02
 -9.90709662e-02 -2.09153760e-02 -1.79022681e-02 -2.62336098e-02
 -2.57806107e-02  2.49912441e-02  6.22665733e-02 -1.21830627e-02
  1.05981936e-03  7.16724023e-02 -2.76470203e-02  2.59986278e-02
  1.63663633e-03 -4.39908206e-02  4.83433679e-02 -3.01071610e-02
 -4.03430760e-02  3.10345218e-02  3.21266614e-02 -3.98130529e-02
 -2.28761025e-02  7.74260387e-02  3.31197046e-02 -4.38013971e-02
  3.04180924e-02  2.87037790e-02  2.04679742e-02 -3.00640911e-02
  4.55002673e-02 -4.70755026e-02  5.78831509e-02  4.59700786e-02
 -2.33491622e-02  3.47397439e-02 -2.81580947e-02 -2.78233867e-02
 -1.92730669e-02  6.01607040e-02  2.09780801e-02 -1.65860336e-02
 -4.25837422e-03 -3.10731046e-02  2.29959842e-03 -1.99237578e-02
 -1.66523026e-03  4.60742769e-04 -2.29916628e-02 -1.34802214e-03
  3.72296311e-02 -3.34172770e-02  6.57342514e-03  5.64235672e-02
 -7.11413892e-03  2.53095273e-02 -8.95557478e-02 -1.26197962e-02
 -3.77141498e-02  2.09671706e-02 -1.40471952e-02 -2.13351399e-02
 -7.03548826e-03  2.83961929e-02 -2.06697918e-02 -6.77736700e-02
  3.69501933e-02 -3.25887166e-02 -2.94372365e-02 -3.35832089e-02
 -1.54105583e-02  3.69961262e-02 -2.54970267e-02 -2.78951619e-02
  5.15146703e-02  8.95992736e-04  1.02256536e-02 -1.64773948e-02
 -3.71756330e-02 -3.02370470e-02  1.61087094e-03 -2.67526247e-02
 -1.89748127e-02 -7.60347722e-03  1.33226160e-03  2.52706860e-03
 -2.15296205e-02  5.96117862e-02 -3.17773968e-03  1.19562848e-02
 -1.61557514e-02  2.63723824e-02  8.07959139e-02 -7.98418373e-03
  4.04929221e-02 -2.73276009e-02 -1.38382521e-02 -2.10894421e-02
  1.54059874e-02 -3.28796059e-02 -1.82944605e-05  1.25989290e-02
 -2.35876217e-02  5.11244349e-02 -2.12062299e-02  1.74664631e-02
 -5.73828584e-03 -3.69545557e-02 -5.77850193e-02  5.02878381e-03
 -5.55351302e-02  9.94330738e-04 -4.68935538e-03  3.21929380e-02
 -5.93386479e-02 -5.52629158e-02  3.45459729e-02  3.17675993e-02
  1.62870623e-02 -2.00597066e-02  2.57017836e-02 -3.48660871e-02
  5.06080352e-02  4.09096247e-03 -2.45375298e-02 -3.29556167e-02
  5.55878505e-02 -2.77733020e-02 -6.89626783e-02 -2.00263839e-02
 -6.44716024e-02  2.97272671e-02  3.69627471e-03  2.76165530e-02
 -2.80755442e-02  2.03937963e-02  3.55308950e-02  2.25641001e-02
 -7.78185651e-02  8.03952590e-02 -8.54090601e-02  4.45283391e-02
 -4.93112653e-02  2.15207599e-02  5.34339622e-02  1.63140316e-02
 -4.59511951e-02  1.29298707e-02 -6.51500607e-03  6.63666753e-03
 -5.33735286e-03  7.72897387e-03 -2.36742031e-02 -1.66950189e-02
 -1.78193264e-02  8.43217224e-03  1.46623962e-02 -4.81772684e-02
  2.38449629e-02  3.01006008e-02 -6.54913038e-02  9.30720940e-03
 -2.97754873e-02  1.13850711e-02  6.87549543e-03 -4.42126254e-03
  3.38176601e-02  8.37246254e-02  5.52111343e-02  2.68383208e-03
  3.87425050e-02  2.03741863e-02 -5.90816932e-03  1.49609605e-02
  1.09565780e-01 -6.00155257e-02  5.71284862e-03 -2.65564816e-03
  3.11115179e-02  1.39688337e-02  4.31690142e-02  5.49172573e-02
  1.22196479e-02 -2.53880639e-02 -4.27486785e-02 -6.58086985e-02
  5.74420067e-03  1.50645608e-02  2.88689788e-02  4.24459763e-03
  1.61030819e-03 -2.91156564e-02  2.61622574e-02 -2.26662448e-03
 -7.48487413e-02  4.89873067e-02 -2.49912608e-02 -4.57491522e-04
 -3.42647242e-03 -6.26227856e-02  1.57139394e-02  1.05998991e-02
 -8.58441666e-02 -3.34452763e-02 -1.67322420e-02 -8.05425365e-03
  2.54414584e-02  1.37061886e-02  7.17417011e-03  1.37818558e-02
  5.98659273e-03 -2.12004017e-02  4.15600128e-02 -1.95847973e-02
 -1.10515162e-01 -4.97230031e-02 -1.91536490e-02  4.97083403e-02
  2.83556543e-02  6.33101240e-02 -2.81853951e-03 -2.19721366e-02
  1.99505780e-02  3.94901447e-02 -2.72856560e-02  7.46693881e-03
 -5.72792348e-03 -3.94847877e-02  1.10400282e-02 -9.88842547e-03
 -2.18824241e-02 -3.15370001e-02  2.12452319e-02  1.32668193e-03
  3.95138487e-02  2.03410909e-02 -5.96693605e-02 -5.24467230e-03
 -1.14461379e-02  1.55417575e-02  2.09925417e-02 -9.17613804e-02
  6.40934631e-02 -4.08439040e-02  2.47670561e-02  8.04748666e-03
  3.20774652e-02  4.29222807e-02  2.07121503e-02 -2.08163727e-02
  3.22384760e-02  5.39339408e-02 -1.87944006e-02  6.71603717e-04
 -6.02775812e-02 -1.62512418e-02 -1.59023628e-02  4.03882414e-02
  2.24557333e-02  5.85476942e-02  3.45357694e-02 -2.62313127e-03
  6.31557638e-03 -4.35232036e-02 -4.79299948e-02 -2.14784909e-02
 -2.90725399e-02 -3.23144272e-02  8.06774478e-03 -3.50276567e-02
  5.71393184e-02  3.38241481e-03  2.99446452e-02 -6.46017119e-02
  5.73415831e-02 -2.96261422e-02  5.73098250e-02  5.23217674e-03
  5.49462810e-02  4.70462750e-04 -5.82052814e-03  1.66039411e-02
 -7.57852755e-03 -5.51330261e-02 -7.13249110e-03  2.83401180e-02
  4.23184335e-02 -6.69114739e-02 -4.40008454e-02  2.18514707e-02
  4.03512232e-02  3.40934098e-02 -1.33237457e-02  1.40224546e-02
  7.48985335e-02  3.60664055e-02  1.00199496e-02 -2.80785523e-02
  1.72430687e-02 -1.79973692e-02  7.94468820e-02  3.91411260e-02
  1.74382310e-02 -1.60188973e-02  4.84322570e-02 -8.28487650e-02
  6.93666562e-03  1.47127116e-03 -4.14061286e-02  1.37383034e-02
 -3.57825756e-02 -5.51628694e-02  7.91229308e-02 -2.10923944e-02
 -2.07069442e-02  1.16765415e-02  8.25649798e-02  1.83055848e-02
  2.25208793e-02 -2.12509781e-02 -9.37141012e-03  1.04235820e-02
 -2.05751583e-02  1.72824971e-02  1.18819140e-02  1.68001503e-02
 -4.03227247e-02  2.99254972e-02  2.87831444e-02 -3.31080658e-03
 -1.60645954e-02  6.78694770e-02  1.12725915e-02  9.96113420e-02
  2.12889556e-02  5.04098684e-02  3.99744622e-02  3.24400817e-03
  1.40258325e-02  3.47711034e-02  2.87647098e-02 -7.30561931e-03
  4.69268486e-02 -1.48480302e-02  5.28928712e-02 -5.65216467e-02
  2.93047912e-02  6.69661863e-03  1.04227308e-02 -1.60686113e-02
  3.32085490e-02  1.16370972e-02 -6.39018193e-02  5.14257997e-02
 -6.59370869e-02 -4.59795631e-02  2.60117464e-02 -1.97195951e-02
 -1.75524130e-02 -1.93403580e-03  4.39215824e-02 -3.93873081e-02
 -1.24997813e-02  3.10957208e-02 -6.02143584e-03  5.39917424e-02
  7.84883741e-03 -1.91799775e-02 -1.62216276e-02  1.47729162e-02
  5.37798274e-03  1.07574640e-02 -1.45823788e-02 -4.19772137e-03
  1.15060969e-03  7.10010082e-02 -5.97669836e-03 -2.66300719e-02
  1.80799689e-04 -4.66044918e-02 -7.54591227e-02 -5.19303754e-02
 -3.32341976e-02  4.16592956e-02 -2.71989126e-02 -2.66121887e-02
  5.67773990e-02  4.34896760e-02  1.54653927e-02  1.25670992e-02
  1.61687657e-02  6.67834356e-02 -5.56170717e-02  2.16152482e-02
 -4.95965332e-02 -3.02838311e-02  6.03533350e-03  7.76753412e-04
 -1.73563100e-02  1.59982312e-02  3.44542079e-02  4.30489741e-02
  3.27333882e-02 -1.28766662e-02  1.59021933e-02  6.41988777e-03
  9.56492871e-03 -3.32992189e-02 -7.37552941e-02  2.09627599e-02
  9.52999573e-03  1.19899190e-03 -1.91597603e-02 -9.99218971e-03
 -2.48669647e-02  5.93343787e-02 -7.55426520e-03 -3.77330668e-02
  1.14455009e-02 -6.82893395e-02  3.24456650e-03 -5.33772707e-02
  3.05011924e-02  2.42391247e-02 -6.91996887e-02  1.84734371e-02
 -1.27323566e-03 -1.99862998e-02  1.07812537e-02  3.16214561e-02
 -9.36948601e-03  4.32701558e-02 -9.38609540e-02  2.66311336e-02
 -3.34047563e-02 -8.30050111e-02 -2.80496944e-02  3.47739942e-02
 -3.38427648e-02  3.40093933e-02  1.51001499e-03 -6.68736165e-33
  4.87065166e-02  4.01695371e-02  1.65394172e-02 -5.26678674e-02
  8.99447035e-03  4.63078022e-02 -4.97598611e-02 -1.73900428e-03
 -2.24274360e-02  1.17354058e-01 -3.29760388e-02 -5.46621643e-02
  2.58640740e-02  1.39712039e-02 -9.29755718e-03 -7.07339570e-02
 -3.32288928e-02  3.17111947e-02  5.04760332e-02 -2.93705631e-02
 -4.11515012e-02  4.42631580e-02  5.30697778e-03 -5.20455651e-02
  3.74335982e-02 -2.47458369e-02  1.07156085e-02 -2.69272011e-02
  2.46206820e-02  4.33503278e-02  3.00485212e-02  3.35879326e-02
 -2.62087584e-03 -2.14605276e-02 -4.30148095e-04  1.10574318e-02
 -3.25776935e-02 -2.72523332e-03  3.64492163e-02 -8.51020589e-02
 -3.44209000e-02  2.62467861e-02  5.34831807e-02 -1.89524260e-03
 -1.85400546e-02 -1.14442464e-02 -2.20410898e-02 -4.95231077e-02
 -2.83622518e-02  2.18016817e-03 -4.81533222e-02  5.94406016e-03
  4.87245023e-02  3.24721783e-02 -3.99536006e-02  7.98947886e-02
 -1.25904456e-02 -5.52912392e-02 -4.50209863e-02 -5.65307308e-03
  4.86442214e-03  1.75018527e-03 -2.11248137e-02  1.75699349e-02
  1.77472513e-02 -4.20522802e-02 -5.82044497e-02  1.93607099e-02
  1.20775392e-02  3.37495953e-02 -5.15921675e-02 -1.49018280e-02
 -5.46210865e-03  2.44798362e-02 -1.98853556e-02 -2.25247405e-02
  3.09313671e-03  6.14981651e-02 -1.47396708e-02 -7.92224484e-04
 -1.78160202e-02 -1.05845705e-02 -3.75126898e-02 -4.37495206e-03
  3.61872204e-02 -8.46307352e-03 -2.42442060e-02 -3.62341106e-02
 -1.87591724e-02  2.08204277e-02  4.25640084e-02  3.17410305e-02
  5.33559956e-02 -4.81179878e-02 -2.61453842e-03 -5.17187044e-02
  3.18492576e-02 -1.00842249e-02  9.45940521e-03 -3.82244959e-02
  1.28320418e-02  1.17225200e-02  6.45543486e-02  1.83675308e-02
 -1.69785675e-02  1.37553187e-02  1.71683244e-02 -2.57604346e-02
  2.00562142e-02  1.56888086e-02 -1.87179875e-02  1.90548729e-02
  7.31883291e-03  3.15272692e-03 -1.86898690e-02  4.35456783e-02
  4.77571264e-02  5.10328673e-02 -2.27961205e-02 -1.53678097e-02
 -1.41724776e-02 -1.29513652e-03  5.47715230e-03 -5.36107924e-03
 -4.95731607e-02 -6.16313331e-03  2.34915894e-02  3.65602449e-02
  1.27264280e-02  2.44065356e-02  1.26942825e-02 -1.57922003e-02
  3.51236224e-07 -1.79756843e-02 -1.35527654e-02  3.58335041e-02
 -6.82010651e-02 -1.51341362e-02 -1.73621008e-03 -4.02853414e-02
  1.34250764e-02 -4.15619612e-02 -9.71113145e-03  4.72563133e-02
 -4.39952761e-02  3.27311233e-02 -2.55728737e-02  3.68844829e-02
 -3.94093245e-02 -2.35997736e-02 -8.13142210e-02 -1.53770735e-02
 -2.62237843e-02  1.91220064e-02  1.09370314e-02 -5.58528602e-02
 -6.20016158e-02  2.97558657e-03  2.34457683e-02 -3.14095318e-02
 -3.71435471e-02 -7.19450042e-02  3.51491049e-02  4.27907892e-03
  1.52539248e-02  2.17533130e-02  7.14204414e-03 -1.77767575e-02
 -4.08050083e-02  1.32528357e-02  1.31408824e-02 -6.15327246e-02
  3.73415500e-02  1.30344229e-02 -4.85938340e-02  2.28793081e-02
 -4.39747274e-02 -1.84706952e-02  1.90774277e-02 -6.05159961e-02
 -9.69295856e-03  1.95444580e-02 -5.54769002e-02  4.80095372e-02
  1.36437058e-03 -1.02733728e-03  5.73014021e-02  1.85126681e-02
  6.10446595e-02 -1.25680724e-02  1.87071003e-02  6.39143512e-02
 -5.62251955e-02  6.47333171e-03  3.29170786e-02  2.53634918e-02
  1.87106784e-02  5.32836234e-03 -4.62738723e-02 -3.23137343e-02
  3.13739718e-34  1.45874415e-02 -2.94409413e-02 -9.88411531e-03
 -7.96213076e-02  9.11928788e-02 -1.56503767e-02 -2.68203486e-02
 -1.13336947e-02  6.93819532e-03 -4.71478887e-02 -6.44995365e-03]"
